,0
2137,201.8
2138,202.0
2139,202.2
2140,202.4
2141,202.6
2142,202.8
2143,203.0
2144,203.2
2145,203.4
2146,203.6
2147,203.8
2148,204.0
2149,204.2
2150,204.4
2151,204.6
2152,204.8
2153,205.0
2154,205.2
2155,205.4
2156,205.6
2157,205.8
2158,206.0
2159,206.2
2160,206.4
2161,206.6
2162,206.8
2163,207.0
2164,207.2
2165,207.4
2166,207.6
2167,207.8
2168,208.0
2169,208.2
2170,208.4
2171,208.6
2172,208.8
2173,209.0
2174,209.2
2175,209.4
2176,209.6
2177,209.8
2178,210.0
2179,210.2
2180,210.4
2181,210.6
2182,210.8
2183,211.0
2184,211.2
2185,211.4
2186,211.6
2187,211.8
2188,212.0
2189,212.2
2190,212.4
2191,212.6
2192,212.8
2193,213.0
2194,213.2
2195,213.4
2196,213.6
2197,213.8
2198,214.0
2199,214.2
2200,214.4
2201,214.6
2202,214.8
2203,215.0
2204,215.2
2205,215.4
2206,215.6
2207,215.8
2208,216.0
2209,216.2
2210,216.4
2211,216.6
2212,216.8
2213,217.0
2214,217.2
2215,217.4
2216,217.6
2217,217.8
2218,218.0
2219,218.2
2220,218.4
2221,218.6
2222,218.8
2223,219.0
2224,219.2
2225,219.4
2226,219.6
2227,219.8
2228,220.0
2229,220.2
2230,220.4
2231,220.6
2232,220.8
2233,221.0
2234,221.2
2235,221.4
2236,221.6
2237,221.8
2238,222.0
2239,222.2
2240,222.4
2241,222.6
2242,222.8
2243,223.0
2244,223.2
2245,223.4
2246,223.6
2247,223.8
2248,224.0
2249,224.2
2250,224.4
2251,224.6
2252,224.8
2253,225.0
2254,225.2
2255,225.4
2256,225.6
2257,225.8
2258,226.0
2259,226.2
2260,226.4
2261,226.6
2262,226.8
2263,227.0
2264,227.2
2265,227.4
2266,227.6
2267,227.8
2268,228.0
2269,228.2
2270,228.4
2271,228.6
2272,228.8
2273,229.0
2274,229.2
2275,229.4
2276,229.6
2277,229.8
2278,230.0
2279,230.2
2280,230.4
2281,230.6
2282,230.8
2283,231.0
2284,231.2
2285,231.4
2286,231.6
2287,231.8
2288,232.0
2289,232.2
2290,232.4
2291,232.6
2292,232.8
2293,233.0
2294,233.2
2295,233.4
2296,233.6
2297,233.8
2298,234.0
2299,234.2
2300,234.4
2301,234.6
2302,234.8
2303,235.0
2304,235.2
2305,235.4
2306,235.6
2307,235.8
2308,236.0
2309,236.2
2310,236.4
2311,236.6
2312,236.8
2313,237.0
2314,237.2
2315,237.4
2316,237.6
2317,237.8
2318,238.0
2319,238.2
2320,238.4
2321,238.6
2322,238.8
2323,239.0
2324,239.2
2325,239.4
2326,239.6
2327,239.8
2328,240.0
2329,240.2
2330,240.4
2331,240.6
2332,240.8
2333,241.0
2334,241.2
2335,241.4
2336,241.6
2337,241.8
2338,242.0
2339,242.2
2340,242.4
2341,242.6
2342,242.8
2343,243.0
2344,243.2
2345,243.4
2346,243.6
2347,243.8
2348,244.0
2349,244.2
2350,244.4
2351,244.6
2352,244.8
2353,245.0
2354,245.2
2355,245.4
2356,245.6
2357,245.8
2358,246.0
2359,246.2
2360,246.4
2361,246.6
2362,246.8
2363,247.0
2364,247.2
2365,247.4
2366,247.6
2367,247.8
2368,248.0
2369,248.2
2370,248.4
2371,248.6
2372,248.8
2373,249.0
2374,249.2
2375,249.4
2376,249.6
2377,249.8
2378,250.0
2379,250.2
2380,250.4
2381,250.6
2382,250.8
2383,251.0
2384,251.2
2385,251.4
2386,251.6
2387,251.8
2388,252.0
2389,252.2
2390,252.4
2391,252.6
2392,252.8
2393,253.0
2394,253.2
2395,253.4
2396,253.6
2397,253.8
2398,254.0
2399,254.2
2400,254.4
2401,254.6
2402,254.8
2403,255.0
2404,255.2
2405,255.4
2406,255.6
2407,255.8
2408,256.0
2409,256.2
2410,256.4
2411,256.6
2412,256.8
2413,257.0
2414,257.2
2415,257.4
2416,257.6
2417,257.8
2418,258.0
2419,258.2
2420,258.4
2421,258.6
2422,258.8
2423,259.0
2424,259.2
2425,259.4
2426,259.6
2427,259.8
2428,260.0
2429,260.2
2430,260.4
2431,260.6
2432,260.8
2433,261.0
2434,261.2
2435,261.4
2436,261.6
2437,261.8
2438,262.0
2439,262.2
2440,262.4
2441,262.6
2442,262.8
2443,263.0
2444,263.2
2445,263.4
2446,263.6
2447,263.8
2448,264.0
2449,264.2
2450,264.4
2451,264.6
2452,264.8
2453,265.0
2454,265.2
2455,265.4
2456,265.6
2457,265.8
2458,266.0
2459,266.2
2460,266.4
2461,266.6
2462,266.8
2463,267.0
2464,267.2
2465,267.4
2466,267.6
2467,267.8
2468,268.0
2469,268.2
2470,268.4
2471,268.6
2472,0.0
2473,0.2
2474,0.4
2475,0.6
2476,0.8
2477,1.0
2478,1.2
2479,1.4
2480,1.6
2481,1.8
2482,2.0
2483,2.2
2484,2.4
2485,2.6
2486,2.8
2487,3.0
2488,3.2
2489,3.4
2490,3.6
2491,3.8
2492,4.0
2493,4.2
2494,4.4
2495,4.6
2496,4.8
2497,5.0
2498,5.2
2499,5.4
2500,5.6
2501,5.8
2502,6.0
2503,6.2
2504,6.4
2505,6.6
2506,6.8
2507,7.0
2508,7.2
2509,7.4
2510,7.6
2511,7.8
2512,8.0
2513,8.2
2514,8.4
2515,8.6
2516,8.8
2517,9.0
2518,9.2
2519,9.4
2520,9.6
2521,9.8
2522,10.0
2523,10.2
2524,10.4
2525,10.6
2526,10.8
2527,11.0
2528,11.2
2529,11.4
2530,11.6
2531,11.8
2532,12.0
2533,12.2
2534,12.4
2535,12.6
2536,12.8
2537,13.0
2538,13.2
2539,13.4
2540,13.6
2541,13.8
2542,14.0
2543,14.2
2544,14.4
2545,14.6
2546,14.8
2547,15.0
2548,15.2
2549,15.4
2550,15.6
2551,15.8
2552,16.0
2553,16.2
2554,16.4
2555,16.6
2556,16.8
2557,17.0
2558,17.2
2559,17.4
2560,17.6
2561,17.8
2562,18.0
2563,18.2
2564,18.4
2565,18.6
2566,18.8
2567,19.0
2568,19.2
2569,19.4
2570,19.6
2571,19.8
2572,20.0
2573,20.2
2574,20.4
2575,20.6
2576,20.8
2577,21.0
2578,21.2
2579,21.4
2580,21.6
2581,21.8
2582,22.0
2583,22.2
2584,22.4
2585,22.6
2586,22.8
2587,23.0
2588,23.2
2589,23.4
2590,23.6
2591,23.8
2592,24.0
2593,24.2
2594,24.4
2595,24.6
2596,24.8
2597,25.0
2598,25.2
2599,25.4
2600,25.6
2601,25.8
2602,26.0
2603,26.2
2604,26.4
2605,26.6
2606,26.8
2607,27.0
2608,27.2
2609,27.4
2610,27.6
2611,27.8
2612,28.0
2613,28.2
2614,28.4
2615,28.6
2616,28.8
2617,29.0
2618,29.2
2619,29.4
2620,29.6
2621,29.8
2622,30.0
2623,30.2
2624,30.4
2625,30.6
2626,30.8
2627,31.0
2628,31.2
2629,31.4
2630,31.6
2631,31.8
2632,32.0
2633,32.2
2634,32.4
2635,32.6
2636,32.8
2637,33.0
2638,33.2
2639,33.4
2640,33.6
2641,33.8
2642,34.0
2643,34.2
2644,34.4
2645,34.6
2646,34.8
2647,35.0
2648,35.2
2649,35.4
2650,35.6
2651,35.8
2652,36.0
2653,36.2
2654,36.4
2655,36.6
2656,36.8
2657,37.0
2658,37.2
2659,37.4
2660,37.6
2661,37.8
2662,38.0
2663,38.2
2664,38.4
2665,38.6
2666,38.8
2667,39.0
2668,39.2
2669,39.4
2670,39.6
2671,39.8
2672,40.0
2673,40.2
2674,40.4
2675,40.6
2676,40.8
2677,41.0
2678,41.2
2679,41.4
2680,41.6
2681,41.8
2682,42.0
2683,42.2
2684,42.4
2685,42.6
2686,42.8
2687,43.0
2688,43.2
2689,43.4
2690,43.6
2691,43.8
2692,44.0
2693,44.2
2694,44.4
2695,44.6
2696,44.8
2697,45.0
2698,45.2
2699,45.4
2700,45.6
2701,45.8
2702,46.0
2703,46.2
2704,46.4
2705,46.6
2706,46.8
2707,47.0
2708,47.2
2709,47.4
2710,47.6
2711,47.8
2712,48.0
2713,48.2
2714,48.4
2715,48.6
2716,48.8
2717,49.0
2718,49.2
2719,49.4
2720,49.6
2721,49.8
2722,50.0
2723,50.2
2724,50.4
2725,50.6
2726,50.8
2727,51.0
2728,51.2
2729,51.4
2730,51.6
2731,51.8
2732,52.0
2733,52.2
2734,52.4
2735,52.6
2736,52.8
2737,53.0
2738,53.2
2739,53.4
2740,53.6
2741,53.8
2742,54.0
2743,54.2
2744,54.4
2745,54.6
2746,54.8
2747,55.0
2748,55.2
2749,55.4
2750,55.6
2751,55.8
2752,56.0
2753,56.2
2754,56.4
2755,56.6
2756,56.8
2757,57.0
2758,57.2
2759,57.4
2760,57.6
2761,57.8
2762,58.0
2763,58.2
2764,58.4
2765,58.6
2766,58.8
2767,59.0
2768,59.2
2769,59.4
2770,59.6
2771,59.8
2772,60.0
2773,60.2
2774,60.4
2775,60.6
2776,60.8
2777,61.0
2778,61.2
2779,61.4
2780,61.6
2781,61.8
2782,62.0
2783,62.2
2784,62.4
2785,62.6
2786,62.8
2787,63.0
2788,63.2
2789,63.4
2790,63.6
2791,63.8
2792,64.0
2793,64.2
2794,64.4
2795,64.6
2796,64.8
2797,65.0
2798,65.2
2799,65.4
2800,65.6
2801,65.8
2802,66.0
2803,66.2
2804,66.4
2805,66.6
2806,66.8
2807,67.0
2808,67.2
2809,67.4
2810,67.6
2811,67.8
2812,68.0
2813,68.2
2814,68.4
2815,68.6
2816,68.8
2817,69.0
2818,69.2
2819,69.4
2820,69.6
2821,69.8
2822,70.0
2823,70.2
2824,70.4
2825,70.6
2826,70.8
2827,71.0
2828,71.2
2829,71.4
2830,71.6
2831,71.8
2832,72.0
2833,72.2
2834,72.4
2835,72.6
2836,72.8
2837,73.0
2838,73.2
2839,73.4
2840,73.6
2841,73.8
2842,74.0
2843,74.2
2844,74.4
2845,74.6
2846,74.8
2847,75.0
2848,75.2
2849,75.4
2850,75.6
2851,75.8
2852,76.0
2853,76.2
2854,76.4
2855,76.6
2856,76.8
2857,77.0
2858,77.2
2859,77.4
2860,77.6
2861,77.8
2862,78.0
2863,78.2
2864,78.4
2865,78.6
2866,78.8
2867,79.0
2868,79.2
2869,79.4
2870,79.6
2871,79.8
2872,80.0
2873,80.2
2874,80.4
2875,80.6
2876,80.8
2877,81.0
2878,81.2
2879,81.4
2880,81.6
2881,81.8
2882,82.0
2883,82.2
2884,82.4
2885,82.6
2886,82.8
2887,83.0
2888,83.2
2889,83.4
2890,83.6
2891,83.8
2892,84.0
2893,84.2
2894,84.4
2895,84.6
2896,84.8
2897,85.0
2898,85.2
2899,85.4
2900,85.6
2901,85.8
2902,86.0
2903,86.2
2904,86.4
2905,86.6
2906,86.8
2907,87.0
2908,87.2
2909,87.4
2910,87.6
2911,87.8
2912,88.0
2913,88.2
2914,88.4
2915,88.6
2916,88.8
2917,89.0
2918,89.2
2919,89.4
2920,89.6
2921,89.8
2922,90.0
2923,90.2
2924,90.4
2925,90.6
2926,90.8
2927,91.0
2928,91.2
2929,91.4
2930,91.6
2931,91.8
2932,92.0
2933,92.2
2934,92.4
2935,92.6
2936,92.8
2937,93.0
2938,93.2
2939,93.4
2940,93.6
2941,93.8
2942,94.0
2943,94.2
2944,94.4
2945,94.6
2946,94.8
2947,95.0
2948,95.2
2949,95.4
2950,95.6
2951,95.8
2952,96.0
2953,96.2
2954,96.4
2955,96.6
2956,96.8
2957,97.0
2958,97.2
2959,97.4
2960,97.6
2961,97.8
2962,98.0
2963,98.2
2964,98.4
2965,98.6
2966,98.8
2967,99.0
2968,99.2
2969,99.4
2970,99.6
2971,99.8
2972,100.0
2973,100.2
2974,100.4
2975,100.6
2976,100.8
2977,101.0
2978,101.2
2979,101.4
2980,101.6
2981,101.8
2982,102.0
2983,102.2
2984,102.4
2985,102.6
2986,102.8
2987,103.0
2988,103.2
2989,103.4
2990,103.6
2991,103.8
2992,104.0
2993,104.2
2994,104.4
2995,104.6
2996,104.8
2997,105.0
2998,105.2
2999,105.4
3000,105.6
3001,105.8
3002,106.0
3003,106.2
3004,106.4
3005,106.6
3006,106.8
3007,107.0
3008,107.2
3009,107.4
3010,107.6
3011,107.8
3012,108.0
3013,108.2
3014,108.4
3015,108.6
3016,108.8
3017,109.0
3018,109.2
3019,109.4
3020,109.6
3021,109.8
3022,110.0
3023,110.2
3024,110.4
3025,110.6
3026,110.8
3027,111.0
3028,111.2
3029,111.4
3030,111.6
3031,111.8
3032,112.0
3033,112.2
3034,112.4
3035,112.6
3036,112.8
3037,113.0
3038,113.2
3039,113.4
3040,113.6
3041,113.8
3042,114.0
3043,114.2
3044,114.4
3045,114.6
3046,114.8
3047,115.0
3048,115.2
3049,115.4
3050,115.6
3051,115.8
3052,116.0
3053,116.2
3054,116.4
3055,116.6
3056,116.8
3057,117.0
3058,117.2
3059,117.4
3060,117.6
3061,117.8
3062,118.0
3063,118.2
3064,118.4
3065,118.6
3066,118.8
3067,119.0
3068,119.2
3069,119.4
3070,119.6
3071,119.8
3072,120.0
3073,120.2
3074,120.4
3075,120.6
3076,120.8
3077,121.0
3078,121.2
3079,121.4
3080,121.6
3081,121.8
3082,122.0
3083,122.2
3084,122.4
3085,122.6
3086,122.8
3087,123.0
3088,123.2
3089,123.4
3090,123.6
3091,123.8
3092,124.0
3093,124.2
3094,124.4
3095,124.6
3096,124.8
3097,125.0
3098,125.2
3099,125.4
3100,125.6
3101,125.8
3102,126.0
3103,126.2
3104,126.4
3105,126.6
3106,126.8
3107,127.0
3108,127.2
3109,127.4
3110,127.6
3111,127.8
3112,128.0
3113,128.2
3114,128.4
3115,128.6
3116,128.8
3117,129.0
3118,129.2
3119,129.4
3120,129.6
3121,129.8
3122,130.0
3123,130.2
3124,130.4
3125,130.6
3126,130.8
3127,131.0
3128,131.2
3129,131.4
3130,131.6
3131,131.8
3132,132.0
3133,132.2
3134,132.4
3135,132.6
3136,132.8
3137,133.0
3138,133.2
3139,133.4
3140,133.6
3141,133.8
3142,134.0
3143,134.2
3144,134.4
3145,134.6
3146,134.8
3147,135.0
3148,135.2
3149,135.4
3150,135.6
3151,135.8
3152,136.0
3153,136.2
3154,136.4
3155,136.6
3156,136.8
3157,137.0
3158,137.2
3159,137.4
3160,137.6
3161,137.8
3162,138.0
3163,138.2
3164,138.4
3165,138.6
3166,138.8
3167,139.0
3168,139.2
3169,139.4
3170,139.6
3171,139.8
3172,140.0
3173,140.2
3174,140.4
3175,140.6
3176,140.8
3177,141.0
3178,141.2
3179,141.4
3180,141.6
3181,141.8
3182,142.0
3183,142.2
3184,142.4
3185,142.6
3186,142.8
3187,143.0
3188,143.2
3189,143.4
3190,143.6
3191,143.8
3192,144.0
3193,144.2
3194,144.4
3195,144.6
3196,144.8
3197,145.0
3198,145.2
3199,145.4
3200,145.6
3201,145.8
3202,146.0
3203,146.2
3204,146.4
3205,146.6
3206,146.8
3207,147.0
3208,147.2
3209,147.4
3210,147.6
3211,147.8
3212,148.0
3213,148.2
3214,148.4
3215,148.6
3216,148.8
3217,149.0
3218,149.2
3219,149.4
3220,149.6
3221,149.8
3222,150.0
3223,150.2
3224,150.4
3225,150.6
3226,150.8
3227,151.0
3228,151.2
3229,151.4
3230,151.6
3231,151.8
3232,152.0
3233,152.2
3234,152.4
3235,152.6
3236,152.8
3237,153.0
3238,153.2
3239,153.4
3240,153.6
3241,153.8
3242,154.0
3243,154.2
3244,154.4
3245,154.6
3246,154.8
3247,155.0
3248,155.2
3249,155.4
3250,155.6
3251,155.8
3252,156.0
3253,156.2
3254,156.4
3255,156.6
3256,156.8
3257,157.0
3258,157.2
3259,157.4
3260,157.6
3261,157.8
3262,158.0
3263,158.2
3264,158.4
3265,158.6
3266,158.8
3267,159.0
3268,159.2
3269,159.4
3270,159.6
3271,159.8
3272,160.0
3273,160.2
3274,160.4
3275,160.6
3276,160.8
3277,161.0
3278,161.2
3279,161.4
3280,161.6
3281,161.8
3282,162.0
3283,162.2
3284,162.4
3285,162.6
3286,162.8
3287,163.0
3288,163.2
3289,163.4
3290,163.6
3291,163.8
3292,164.0
3293,164.2
3294,164.4
3295,164.6
3296,164.8
3297,165.0
3298,165.2
3299,165.4
3300,165.6
3301,165.8
3302,166.0
3303,166.2
3304,166.4
3305,166.6
3306,166.8
3307,167.0
3308,167.2
3309,167.4
3310,167.6
3311,167.8
3312,168.0
3313,168.2
3314,168.4
3315,168.6
3316,168.8
3317,169.0
3318,169.2
3319,169.4
3320,169.6
3321,169.8
3322,170.0
3323,170.2
3324,170.4
3325,170.6
3326,170.8
3327,171.0
3328,171.2
3329,171.4
3330,171.6
3331,171.8
3332,172.0
3333,172.2
3334,172.4
3335,172.6
3336,172.8
3337,173.0
3338,173.2
3339,173.4
3340,173.6
3341,173.8
3342,174.0
3343,174.2
3344,174.4
3345,174.6
3346,174.8
3347,175.0
3348,175.2
3349,175.4
3350,175.6
3351,175.8
3352,176.0
3353,176.2
3354,176.4
3355,176.6
3356,176.8
3357,177.0
3358,177.2
3359,177.4
3360,177.6
3361,177.8
3362,178.0
3363,178.2
3364,178.4
3365,178.6
3366,178.8
3367,179.0
3368,179.2
3369,179.4
3370,179.6
3371,179.8
3372,180.0
3373,180.2
3374,180.4
3375,180.6
3376,180.8
3377,181.0
3378,181.2
3379,181.4
3380,181.6
3381,181.8
3382,182.0
3383,182.2
3384,182.4
3385,182.6
3386,182.8
3387,183.0
3388,183.2
3389,183.4
3390,183.6
3391,183.8
3392,184.0
3393,184.2
3394,184.4
3395,184.6
3396,184.8
3397,185.0
3398,185.2
3399,185.4
3400,185.6
3401,185.8
3402,186.0
3403,186.2
3404,186.4
3405,186.6
3406,186.8
3407,187.0
3408,187.2
3409,187.4
3410,187.6
3411,187.8
3412,188.0
3413,188.2
3414,188.4
3415,188.6
3416,188.8
3417,189.0
3418,189.2
3419,189.4
3420,189.6
3421,189.8
3422,190.0
3423,190.2
3424,190.4
3425,190.6
3426,190.8
3427,191.0
3428,191.2
3429,191.4
3430,191.6
3431,191.8
3432,192.0
3433,192.2
3434,192.4
3435,192.6
3436,192.8
3437,193.0
3438,193.2
3439,193.4
3440,193.6
3441,193.8
3442,194.0
3443,194.2
3444,194.4
3445,194.6
3446,194.8
3447,195.0
3448,195.2
3449,195.4
3450,195.6
3451,195.8
3452,196.0
3453,196.2
3454,196.4
3455,196.6
3456,196.8
3457,197.0
3458,197.2
3459,197.4
3460,197.6
3461,197.8
3462,198.0
3463,198.2
3464,198.4
3465,198.6
3466,198.8
3467,199.0
3468,199.2
3469,199.4
3470,199.6
3471,199.8
3472,200.0
3473,200.2
3474,200.4
3475,200.6
3476,200.8
3477,201.0
3478,201.2
3479,201.4
3480,201.6
3481,201.8
3482,202.0
3483,202.2
3484,202.4
3485,202.6
3486,202.8
3487,203.0
3488,203.2
3489,203.4
3490,203.6
3491,203.8
3492,204.0
3493,204.2
3494,204.4
3495,204.6
3496,204.8
3497,205.0
3498,205.2
3499,205.4
3500,205.6
3501,205.8
3502,206.0
3503,206.2
3504,206.4
3505,206.6
3506,206.8
3507,207.0
3508,207.2
3509,207.4
3510,207.6
3511,207.8
3512,208.0
3513,208.2
3514,208.4
3515,208.6
3516,208.8
3517,209.0
3518,209.2
3519,209.4
3520,209.6
3521,209.8
3522,210.0
3523,210.2
3524,210.4
3525,210.6
3526,210.8
3527,211.0
3528,211.2
3529,211.4
3530,211.6
3531,211.8
3532,212.0
3533,212.2
3534,212.4
3535,212.6
3536,212.8
3537,213.0
3538,213.2
3539,213.4
3540,213.6
3541,213.8
3542,214.0
3543,214.2
3544,214.4
3545,214.6
3546,214.8
3547,215.0
3548,215.2
3549,215.4
3550,215.6
3551,215.8
3552,216.0
3553,216.2
3554,216.4
3555,216.6
3556,216.8
3557,217.0
3558,217.2
3559,217.4
3560,217.6
3561,217.8
3562,218.0
3563,218.2
3564,218.4
3565,218.6
3566,218.8
3567,219.0
3568,219.2
3569,219.4
3570,219.6
3571,219.8
3572,220.0
3573,220.2
3574,220.4
3575,220.6
3576,220.8
3577,221.0
3578,221.2
3579,221.4
3580,221.6
3581,221.8
3582,222.0
3583,222.2
3584,222.4
3585,222.6
3586,222.8
3587,223.0
3588,223.2
3589,223.4
3590,223.6
3591,223.8
3592,224.0
3593,224.2
3594,224.4
3595,224.6
3596,224.8
3597,225.0
3598,225.2
3599,225.4
