,0
2141,217.0
2142,217.2
2143,217.4
2144,217.6
2145,217.8
2146,218.0
2147,218.2
2148,218.4
2149,218.6
2150,218.8
2151,219.0
2152,219.2
2153,219.4
2154,219.6
2155,219.8
2156,220.0
2157,220.2
2158,220.4
2159,220.6
2160,220.8
2161,221.0
2162,221.2
2163,221.4
2164,221.6
2165,221.8
2166,222.0
2167,222.2
2168,222.4
2169,222.6
2170,222.8
2171,223.0
2172,223.2
2173,223.4
2174,223.6
2175,223.8
2176,224.0
2177,224.2
2178,224.4
2179,224.6
2180,224.8
2181,225.0
2182,225.2
2183,225.4
2184,225.6
2185,225.8
2186,226.0
2187,226.2
2188,226.4
2189,226.6
2190,226.8
2191,227.0
2192,227.2
2193,227.4
2194,227.6
2195,227.8
2196,228.0
2197,228.2
2198,228.4
2199,228.6
2200,228.8
2201,229.0
2202,229.2
2203,229.4
2204,229.6
2205,229.8
2206,230.0
2207,230.2
2208,230.4
2209,230.6
2210,230.8
2211,231.0
2212,231.2
2213,231.4
2214,231.6
2215,231.8
2216,232.0
2217,232.2
2218,232.4
2219,232.6
2220,232.8
2221,233.0
2222,233.2
2223,233.4
2224,233.6
2225,233.8
2226,234.0
2227,234.2
2228,234.4
2229,234.6
2230,234.8
2231,235.0
2232,235.2
2233,235.4
2234,235.6
2235,235.8
2236,236.0
2237,236.2
2238,236.4
2239,236.6
2240,236.8
2241,237.0
2242,237.2
2243,237.4
2244,237.6
2245,237.8
2246,238.0
2247,238.2
2248,238.4
2249,238.6
2250,238.8
2251,239.0
2252,239.2
2253,239.4
2254,239.6
2255,239.8
2256,240.0
2257,240.2
2258,240.4
2259,240.6
2260,240.8
2261,241.0
2262,241.2
2263,241.4
2264,241.6
2265,241.8
2266,242.0
2267,242.2
2268,242.4
2269,242.6
2270,242.8
2271,243.0
2272,243.2
2273,243.4
2274,243.6
2275,243.8
2276,244.0
2277,244.2
2278,244.4
2279,244.6
2280,244.8
2281,245.0
2282,245.2
2283,245.4
2284,245.6
2285,245.8
2286,246.0
2287,246.2
2288,246.4
2289,246.6
2290,246.8
2291,247.0
2292,247.2
2293,247.4
2294,247.6
2295,247.8
2296,248.0
2297,248.2
2298,248.4
2299,248.6
2300,248.8
2301,249.0
2302,249.2
2303,249.4
2304,249.6
2305,249.8
2306,250.0
2307,250.2
2308,250.4
2309,250.6
2310,250.8
2311,251.0
2312,251.2
2313,251.4
2314,251.6
2315,251.8
2316,252.0
2317,252.2
2318,252.4
2319,252.6
2320,252.8
2321,253.0
2322,253.2
2323,253.4
2324,253.6
2325,253.8
2326,254.0
2327,254.2
2328,254.4
2329,254.6
2330,254.8
2331,255.0
2332,255.2
2333,255.4
2334,255.6
2335,255.8
2336,256.0
2337,256.2
2338,256.4
2339,256.6
2340,256.8
2341,257.0
2342,257.2
2343,257.4
2344,257.6
2345,257.8
2346,258.0
2347,258.2
2348,258.4
2349,258.6
2350,258.8
2351,259.0
2352,259.2
2353,259.4
2354,259.6
2355,259.8
2356,260.0
2357,260.2
2358,260.4
2359,260.6
2360,260.8
2361,261.0
2362,261.2
2363,261.4
2364,261.6
2365,261.8
2366,262.0
2367,262.2
2368,262.4
2369,262.6
2370,262.8
2371,263.0
2372,263.2
2373,263.4
2374,263.6
2375,263.8
2376,264.0
2377,264.2
2378,264.4
2379,264.6
2380,264.8
2381,265.0
2382,265.2
2383,265.4
2384,265.6
2385,265.8
2386,266.0
2387,266.2
2388,266.4
2389,266.6
2390,266.8
2391,267.0
2392,267.2
2393,267.4
2394,267.6
2395,267.8
2396,268.0
2397,268.2
2398,268.4
2399,268.6
2400,268.8
2401,269.0
2402,269.2
2403,269.4
2404,269.6
2405,269.8
2406,270.0
2407,270.2
2408,270.4
2409,270.6
2410,270.8
2411,271.0
2412,271.2
2413,271.4
2414,271.6
2415,271.8
2416,272.0
2417,272.2
2418,272.4
2419,272.6
2420,272.8
2421,273.0
2422,273.2
2423,273.4
2424,273.6
2425,273.8
2426,274.0
2427,274.2
2428,274.4
2429,274.6
2430,274.8
2431,275.0
2432,275.2
2433,275.4
2434,275.6
2435,275.8
2436,276.0
2437,276.2
2438,276.4
2439,276.6
2440,276.8
2441,277.0
2442,277.2
2443,277.4
2444,277.6
2445,277.8
2446,278.0
2447,278.2
2448,278.4
2449,278.6
2450,278.8
2451,279.0
2452,279.2
2453,279.4
2454,279.6
2455,279.8
2456,280.0
2457,280.2
2458,280.4
2459,280.6
2460,280.8
2461,281.0
2462,281.2
2463,281.4
2464,281.6
2465,281.8
2466,282.0
2467,282.2
2468,282.4
2469,282.6
2470,282.8
2471,283.0
2472,283.2
2473,283.4
2474,283.6
2475,283.8
2476,284.0
2477,284.2
2478,284.4
2479,284.6
2480,284.8
2481,285.0
2482,285.2
2483,285.4
2484,285.6
2485,285.8
2486,286.0
2487,286.2
2488,286.4
2489,286.6
2490,286.8
2491,287.0
2492,287.2
2493,287.4
2494,287.6
2495,287.8
2496,288.0
2497,288.2
2498,288.4
2499,288.6
2500,288.8
2501,289.0
2502,289.2
2503,289.4
2504,289.6
2505,289.8
2506,290.0
2507,290.2
2508,290.4
2509,290.6
2510,290.8
2511,291.0
2512,291.2
2513,291.4
2514,291.6
2515,291.8
2516,292.0
2517,292.2
2518,292.4
2519,292.6
2520,292.8
2521,293.0
2522,293.2
2523,293.4
2524,293.6
2525,293.8
2526,294.0
2527,294.2
2528,294.4
2529,294.6
2530,294.8
2531,295.0
2532,295.2
2533,295.4
2534,295.6
2535,295.8
2536,296.0
2537,296.2
2538,296.4
2539,296.6
2540,296.8
2541,297.0
2542,297.2
2543,297.4
2544,297.6
2545,297.8
2546,298.0
2547,298.2
2548,298.4
2549,298.6
2550,298.8
2551,299.0
2552,299.2
2553,299.4
2554,299.6
2555,299.8
2556,300.0
2557,300.2
2558,300.4
2559,300.6
2560,300.8
2561,301.0
2562,301.2
2563,301.4
2564,301.6
2565,301.8
2566,302.0
2567,302.2
2568,302.4
2569,302.6
2570,302.8
2571,303.0
2572,303.2
2573,303.4
2574,303.6
2575,303.8
2576,304.0
2577,304.2
2578,304.4
2579,304.6
2580,304.8
2581,305.0
2582,305.2
2583,305.4
2584,305.6
2585,305.8
2586,306.0
2587,306.2
2588,306.4
2589,306.6
2590,306.8
2591,307.0
2592,307.2
2593,307.4
2594,307.6
2595,307.8
2596,308.0
2597,308.2
2598,308.4
2599,308.6
2600,308.8
2601,309.0
2602,309.2
2603,309.4
2604,309.6
2605,309.8
2606,310.0
2607,310.2
2608,310.4
2609,310.6
2610,310.8
2611,311.0
2612,311.2
2613,311.4
2614,311.6
2615,311.8
2616,312.0
2617,312.2
2618,312.4
2619,312.6
2620,312.8
2621,313.0
2622,313.2
2623,313.4
2624,313.6
2625,313.8
2626,314.0
2627,314.2
2628,314.4
2629,314.6
2630,314.8
2631,315.0
2632,315.2
2633,315.4
2634,315.6
2635,315.8
2636,316.0
2637,316.2
2638,316.4
2639,316.6
2640,316.8
2641,317.0
2642,317.2
2643,317.4
2644,317.6
2645,317.8
2646,318.0
2647,318.2
2648,318.4
2649,318.6
2650,318.8
2651,319.0
2652,319.2
2653,319.4
2654,319.6
2655,319.8
2656,320.0
2657,320.2
2658,320.4
2659,320.6
2660,320.8
2661,321.0
2662,321.2
2663,321.4
2664,321.6
2665,321.8
2666,322.0
2667,322.2
2668,322.4
2669,322.6
2670,322.8
2671,323.0
2672,323.2
2673,323.4
2674,323.6
2675,323.8
2676,324.0
2677,324.2
2678,324.4
2679,324.6
2680,324.8
2681,325.0
2682,325.2
2683,325.4
2684,325.6
2685,325.8
2686,326.0
2687,326.2
2688,326.4
2689,326.6
2690,326.8
2691,327.0
2692,327.2
2693,327.4
2694,327.6
2695,327.8
2696,328.0
2697,328.2
2698,328.4
2699,328.6
2700,328.8
2701,329.0
2702,329.2
2703,329.4
2704,329.6
2705,329.8
2706,330.0
2707,330.2
2708,330.4
2709,330.6
2710,330.8
2711,331.0
2712,331.2
2713,331.4
2714,331.6
2715,331.8
2716,332.0
2717,332.2
2718,332.4
2719,332.6
2720,332.8
2721,333.0
2722,333.2
2723,333.4
2724,333.6
2725,333.8
2726,334.0
2727,334.2
2728,334.4
2729,334.6
2730,334.8
2731,335.0
2732,335.2
2733,335.4
2734,335.6
2735,335.8
2736,336.0
2737,336.2
2738,336.4
2739,336.6
2740,336.8
2741,337.0
2742,337.2
2743,337.4
2744,337.6
2745,337.8
2746,338.0
2747,338.2
2748,338.4
2749,338.6
2750,338.8
2751,339.0
2752,339.2
2753,339.4
2754,339.6
2755,339.8
2756,340.0
2757,340.2
2758,340.4
2759,340.6
2760,340.8
2761,341.0
2762,341.2
2763,341.4
2764,341.6
2765,341.8
2766,342.0
2767,342.2
2768,342.4
2769,342.6
2770,342.8
2771,343.0
2772,343.2
2773,343.4
2774,343.6
2775,343.8
2776,344.0
2777,344.2
2778,344.4
2779,344.6
2780,344.8
2781,345.0
2782,345.2
2783,345.4
2784,345.6
2785,345.8
2786,346.0
2787,346.2
2788,346.4
2789,346.6
2790,346.8
2791,347.0
2792,347.2
2793,347.4
2794,347.6
2795,347.8
2796,348.0
2797,348.2
2798,348.4
2799,348.6
2800,348.8
2801,349.0
2802,349.2
2803,349.4
2804,349.6
2805,349.8
2806,350.0
2807,350.2
2808,350.4
2809,350.6
2810,350.8
2811,351.0
2812,351.2
2813,351.4
2814,351.6
2815,351.8
2816,352.0
2817,352.2
2818,352.4
2819,352.6
2820,352.8
2821,353.0
2822,353.2
2823,353.4
2824,353.6
2825,353.8
2826,354.0
2827,354.2
2828,354.4
2829,354.6
2830,354.8
2831,355.0
2832,355.2
2833,355.4
2834,355.6
2835,355.8
2836,356.0
2837,356.2
2838,356.4
2839,356.6
2840,356.8
2841,357.0
2842,357.2
2843,357.4
2844,357.6
2845,357.8
2846,358.0
2847,358.2
2848,358.4
2849,358.6
2850,358.8
2851,359.0
2852,359.2
2853,359.4
2854,359.6
2855,359.8
2856,0.0
2857,0.2
2858,0.4
2859,0.6
2860,0.8
2861,1.0
2862,1.2
2863,1.4
2864,1.6
2865,1.8
2866,2.0
2867,2.2
2868,2.4
2869,2.6
2870,2.8
2871,3.0
2872,3.2
2873,3.4
2874,3.6
2875,3.8
2876,4.0
2877,4.2
2878,4.4
2879,4.6
2880,4.8
2881,5.0
2882,5.2
2883,5.4
2884,5.6
2885,5.8
2886,6.0
2887,6.2
2888,6.4
2889,6.6
2890,6.8
2891,7.0
2892,7.2
2893,7.4
2894,7.6
2895,7.8
2896,8.0
2897,8.2
2898,8.4
2899,8.6
2900,8.8
2901,9.0
2902,9.2
2903,9.4
2904,9.6
2905,9.8
2906,10.0
2907,10.2
2908,10.4
2909,10.6
2910,10.8
2911,11.0
2912,11.2
2913,11.4
2914,11.6
2915,11.8
2916,12.0
2917,12.2
2918,12.4
2919,12.6
2920,12.8
2921,13.0
2922,13.2
2923,13.4
2924,13.6
2925,13.8
2926,14.0
2927,14.2
2928,14.4
2929,14.6
2930,14.8
2931,15.0
2932,15.2
2933,15.4
2934,15.6
2935,15.8
2936,16.0
2937,16.2
2938,16.4
2939,16.6
2940,16.8
2941,17.0
2942,17.2
2943,17.4
2944,17.6
2945,17.8
2946,18.0
2947,18.2
2948,18.4
2949,18.6
2950,18.8
2951,19.0
2952,19.2
2953,19.4
2954,19.6
2955,19.8
2956,20.0
2957,20.2
2958,20.4
2959,20.6
2960,20.8
2961,21.0
2962,21.2
2963,21.4
2964,21.6
2965,21.8
2966,22.0
2967,22.2
2968,22.4
2969,22.6
2970,22.8
2971,23.0
2972,23.2
2973,23.4
2974,23.6
2975,23.8
2976,24.0
2977,24.2
2978,24.4
2979,24.6
2980,24.8
2981,25.0
2982,25.2
2983,25.4
2984,25.6
2985,25.8
2986,26.0
2987,26.2
2988,26.4
2989,26.6
2990,26.8
2991,27.0
2992,27.2
2993,27.4
2994,27.6
2995,27.8
2996,28.0
2997,28.2
2998,28.4
2999,28.6
3000,28.8
3001,29.0
3002,29.2
3003,29.4
3004,29.6
3005,29.8
3006,30.0
3007,30.2
3008,30.4
3009,30.6
3010,30.8
3011,31.0
3012,31.2
3013,31.4
3014,31.6
3015,31.8
3016,32.0
3017,32.2
3018,32.4
3019,32.6
3020,32.8
3021,33.0
3022,33.2
3023,33.4
3024,33.6
3025,33.8
3026,34.0
3027,34.2
3028,34.4
3029,34.6
3030,34.8
3031,35.0
3032,35.2
3033,35.4
3034,35.6
3035,35.8
3036,36.0
3037,36.2
3038,36.4
3039,36.6
3040,36.8
3041,37.0
3042,37.2
3043,37.4
3044,37.6
3045,37.8
3046,38.0
3047,38.2
3048,38.4
3049,38.6
3050,38.8
3051,39.0
3052,39.2
3053,39.4
3054,39.6
3055,39.8
3056,40.0
3057,40.2
3058,40.4
3059,40.6
3060,40.8
3061,41.0
3062,41.2
3063,41.4
3064,41.6
3065,41.8
3066,42.0
3067,42.2
3068,42.4
3069,42.6
3070,42.8
3071,43.0
3072,43.2
3073,43.4
3074,43.6
3075,43.8
3076,44.0
3077,44.2
3078,44.4
3079,44.6
3080,44.8
3081,45.0
3082,45.2
3083,45.4
3084,45.6
3085,45.8
3086,46.0
3087,46.2
3088,46.4
3089,46.6
3090,46.8
3091,47.0
3092,47.2
3093,47.4
3094,47.6
3095,47.8
3096,48.0
3097,48.2
3098,48.4
3099,48.6
3100,48.8
3101,49.0
3102,49.2
3103,49.4
3104,49.6
3105,49.8
3106,50.0
3107,50.2
3108,50.4
3109,50.6
3110,50.8
3111,51.0
3112,51.2
3113,51.4
3114,51.6
3115,51.8
3116,52.0
3117,52.2
3118,52.4
3119,52.6
3120,52.8
3121,53.0
3122,53.2
3123,53.4
3124,53.6
3125,53.8
3126,54.0
3127,54.2
3128,54.4
3129,54.6
3130,54.8
3131,55.0
3132,55.2
3133,55.4
3134,55.6
3135,55.8
3136,56.0
3137,56.2
3138,56.4
3139,56.6
3140,56.8
3141,57.0
3142,57.2
3143,57.4
3144,57.6
3145,57.8
3146,58.0
3147,58.2
3148,58.4
3149,58.6
3150,58.8
3151,59.0
3152,59.2
3153,59.4
3154,59.6
3155,59.8
3156,60.0
3157,60.2
3158,60.4
3159,60.6
3160,60.8
3161,61.0
3162,61.2
3163,61.4
3164,61.6
3165,61.8
3166,62.0
3167,62.2
3168,62.4
3169,62.6
3170,62.8
3171,63.0
3172,63.2
3173,63.4
3174,63.6
3175,63.8
3176,64.0
3177,64.2
3178,64.4
3179,64.6
3180,64.8
3181,65.0
3182,65.2
3183,65.4
3184,65.6
3185,65.8
3186,66.0
3187,66.2
3188,66.4
3189,66.6
3190,66.8
3191,67.0
3192,67.2
3193,67.4
3194,67.6
3195,67.8
3196,68.0
3197,68.2
3198,68.4
3199,68.6
3200,68.8
3201,69.0
3202,69.2
3203,69.4
3204,69.6
3205,69.8
3206,70.0
3207,70.2
3208,70.4
3209,70.6
3210,70.8
3211,71.0
3212,71.2
3213,71.4
3214,71.6
3215,71.8
3216,72.0
3217,72.2
3218,72.4
3219,72.6
3220,72.8
3221,73.0
3222,73.2
3223,73.4
3224,73.6
3225,73.8
3226,74.0
3227,74.2
3228,74.4
3229,74.6
3230,74.8
3231,75.0
3232,75.2
3233,75.4
3234,75.6
3235,75.8
3236,76.0
3237,76.2
3238,76.4
3239,76.6
3240,76.8
3241,77.0
3242,77.2
3243,77.4
3244,77.6
3245,77.8
3246,78.0
3247,78.2
3248,78.4
3249,78.6
3250,78.8
3251,79.0
3252,79.2
3253,79.4
3254,79.6
3255,79.8
3256,80.0
3257,80.2
3258,80.4
3259,80.6
3260,80.8
3261,81.0
3262,81.2
3263,81.4
3264,81.6
3265,81.8
3266,82.0
3267,82.2
3268,82.4
3269,82.6
3270,82.8
3271,83.0
3272,83.2
3273,83.4
3274,83.6
3275,83.8
3276,84.0
3277,84.2
3278,84.4
3279,84.6
3280,84.8
3281,85.0
3282,85.2
3283,85.4
3284,85.6
3285,85.8
3286,86.0
3287,86.2
3288,86.4
3289,86.6
3290,86.8
3291,87.0
3292,87.2
3293,87.4
3294,87.6
3295,87.8
3296,88.0
3297,88.2
3298,88.4
3299,88.6
3300,88.8
3301,89.0
3302,89.2
3303,89.4
3304,89.6
3305,89.8
3306,90.0
3307,90.2
3308,90.4
3309,90.6
3310,90.8
3311,91.0
3312,91.2
3313,91.4
3314,91.6
3315,91.8
3316,92.0
3317,92.2
3318,92.4
3319,92.6
3320,92.8
3321,93.0
3322,93.2
3323,93.4
3324,93.6
3325,93.8
3326,94.0
3327,94.2
3328,94.4
3329,94.6
3330,94.8
3331,95.0
3332,95.2
3333,95.4
3334,95.6
3335,95.8
3336,96.0
3337,96.2
3338,96.4
3339,96.6
3340,96.8
3341,97.0
3342,97.2
3343,97.4
3344,97.6
3345,97.8
3346,98.0
3347,98.2
3348,98.4
3349,98.6
3350,98.8
3351,99.0
3352,99.2
3353,99.4
3354,99.6
3355,99.8
3356,100.0
3357,100.2
3358,100.4
3359,100.6
3360,100.8
3361,101.0
3362,101.2
3363,101.4
3364,101.6
3365,101.8
3366,102.0
3367,102.2
3368,102.4
3369,102.6
3370,102.8
3371,103.0
3372,103.2
3373,103.4
3374,103.6
3375,103.8
3376,104.0
3377,104.2
3378,104.4
3379,104.6
3380,104.8
3381,105.0
3382,105.2
3383,105.4
3384,105.6
3385,105.8
3386,106.0
3387,106.2
3388,106.4
3389,106.6
3390,106.8
3391,107.0
3392,107.2
3393,107.4
3394,107.6
3395,107.8
3396,108.0
3397,108.2
3398,108.4
3399,108.6
3400,108.8
3401,109.0
3402,109.2
3403,109.4
3404,109.6
3405,109.8
3406,110.0
3407,110.2
3408,110.4
3409,110.6
3410,110.8
3411,111.0
3412,111.2
3413,111.4
3414,111.6
3415,111.8
3416,112.0
3417,112.2
3418,112.4
3419,112.6
3420,112.8
3421,113.0
3422,113.2
3423,113.4
3424,113.6
3425,113.8
3426,114.0
3427,114.2
3428,114.4
3429,114.6
3430,114.8
3431,115.0
3432,115.2
3433,115.4
3434,115.6
3435,115.8
3436,116.0
3437,116.2
3438,116.4
3439,116.6
3440,116.8
3441,117.0
3442,117.2
3443,117.4
3444,117.6
3445,117.8
3446,118.0
3447,118.2
3448,118.4
3449,118.6
3450,118.8
3451,119.0
3452,119.2
3453,119.4
3454,119.6
3455,119.8
3456,120.0
3457,120.2
3458,120.4
3459,120.6
3460,120.8
3461,121.0
3462,121.2
3463,121.4
3464,121.6
3465,121.8
3466,122.0
3467,122.2
3468,122.4
3469,122.6
3470,122.8
3471,123.0
3472,123.2
3473,123.4
3474,123.6
3475,123.8
3476,124.0
3477,124.2
3478,124.4
3479,124.6
3480,124.8
3481,125.0
3482,125.2
3483,125.4
3484,125.6
3485,125.8
3486,126.0
3487,126.2
3488,126.4
3489,126.6
3490,126.8
3491,127.0
3492,127.2
3493,127.4
3494,127.6
3495,127.8
3496,128.0
3497,128.2
3498,128.4
3499,128.6
3500,128.8
3501,129.0
3502,129.2
3503,129.4
3504,129.6
3505,129.8
3506,130.0
3507,130.2
3508,130.4
3509,130.6
3510,130.8
3511,131.0
3512,131.2
3513,131.4
3514,131.6
3515,131.8
3516,132.0
3517,132.2
3518,132.4
3519,132.6
3520,132.8
3521,133.0
3522,133.2
3523,133.4
3524,133.6
3525,133.8
3526,134.0
3527,134.2
3528,134.4
3529,134.6
3530,134.8
3531,135.0
3532,135.2
3533,135.4
3534,135.6
3535,135.8
3536,136.0
3537,136.2
3538,136.4
3539,136.6
3540,136.8
3541,137.0
3542,137.2
3543,137.4
3544,137.6
3545,137.8
3546,138.0
3547,138.2
3548,138.4
3549,138.6
3550,138.8
3551,139.0
3552,139.2
3553,139.4
3554,139.6
3555,139.8
3556,140.0
3557,140.2
3558,140.4
3559,140.6
3560,140.8
3561,141.0
3562,141.2
3563,141.4
3564,141.6
3565,141.8
3566,142.0
3567,142.2
3568,142.4
3569,142.6
3570,142.8
3571,143.0
3572,143.2
3573,143.4
3574,143.6
3575,143.8
3576,144.0
3577,144.2
3578,144.4
3579,144.6
3580,144.8
3581,145.0
3582,145.2
3583,145.4
3584,145.6
3585,145.8
3586,146.0
3587,146.2
3588,146.4
3589,146.6
3590,146.8
3591,147.0
3592,147.2
3593,147.4
3594,147.6
3595,147.8
3596,148.0
3597,148.2
3598,148.4
3599,148.6
